year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,NO2_satellite,HCHO_satellite,ratio_satellite,hour_sin,hour_cos,month_sin,month_cos,O3_target,NO2_target
2020.0,1.0,10.0,20.0,33.75,36.05,19.32,20.9,0.72,-1.71,-0.31,,,,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,20.756945,40.07159
2020.0,1.0,10.0,21.0,39.34,35.09,20.86,20.87,0.36,-2.15,-0.48,,,,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,20.913488,36.063522
2020.0,1.0,10.0,22.0,37.62,32.35,21.34,20.6,0.14,-2.05,0.18,,,,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,20.528036,37.826134
2020.0,1.0,10.0,23.0,35.91,29.62,19.98,20.32,-0.08,-1.95,0.84,,,,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,21.286394,38.162334
2022.0,3.0,30.0,0.0,150.11,42.32,35.31,14.62,0.56,1.83,1.7,,,,0.0,1.0,1.0,6.123233995736766e-17,22.462082,48.24898
2022.0,3.0,30.0,1.0,170.53,45.45,34.76,15.05,-0.16,0.97,0.86,,,,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,23.039097,48.876488
2022.0,3.0,30.0,2.0,190.96,48.57,34.59,15.49,-0.88,0.12,0.02,,,,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,23.2216,49.97061
2022.0,3.0,30.0,3.0,211.38,51.7,35.32,15.93,-1.6,-0.74,-0.83,,,,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,23.2216,54.882435
2022.0,3.0,30.0,4.0,203.65,53.93,36.9,15.81,-1.99,-0.67,-0.47,,,,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,29.929068,54.882435
2022.0,3.0,30.0,5.0,195.91,56.17,37.74,15.69,-2.39,-0.6,-0.11,,,,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,34.073685,54.882435
2022.0,3.0,30.0,6.0,188.18,58.4,38.39,15.57,-2.78,-0.53,0.25,,,,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,43.875534,39.711914
2022.0,3.0,30.0,7.0,153.28,69.24,38.73,14.39,-3.05,-0.46,0.33,1.33,2.7,0.49,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,44.975243,31.74436
2022.0,3.0,30.0,8.0,118.38,80.08,39.77,13.21,-3.32,-0.4,0.41,,,,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,44.975243,30.167486
2022.0,3.0,30.0,9.0,83.48,90.91,38.92,12.03,-3.59,-0.34,0.48,,,,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,43.163292,26.35776
2022.0,3.0,30.0,10.0,86.46,79.88,38.72,11.31,-2.08,-0.84,0.56,,,,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,43.163292,26.450956
2022.0,3.0,30.0,11.0,89.43,68.84,36.01,10.59,-0.58,-1.35,0.63,,,,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,43.995316,26.226786
2022.0,3.0,30.0,12.0,92.41,57.8,28.46,9.88,0.93,-1.86,0.7,,,,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,43.05172,30.070082
2022.0,3.0,30.0,13.0,88.35,61.5,29.57,9.69,1.28,-2.02,0.52,,,,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,32.93043,49.81285
2022.0,3.0,30.0,14.0,84.3,65.21,29.14,9.51,1.64,-2.19,0.34,,,,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,22.462082,58.897255
2022.0,3.0,30.0,15.0,80.25,68.91,30.74,9.33,1.99,-2.35,0.16,,,,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,21.42756,63.1145
2022.0,3.0,30.0,16.0,84.15,71.5,29.93,9.24,2.17,-2.28,0.45,,,,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,22.462082,58.951874
2022.0,3.0,30.0,17.0,88.05,74.08,32.37,9.16,2.35,-2.21,0.73,,,,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,22.462082,56.818966
2022.0,3.0,30.0,18.0,91.96,76.67,29.88,9.07,2.53,-2.13,1.01,,,,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,22.462082,54.191208
2022.0,3.0,30.0,19.0,89.8,81.89,30.05,9.33,1.6,-1.96,0.91,,,,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,22.462082,51.783134
2022.0,3.0,30.0,20.0,87.65,87.11,32.34,9.58,0.68,-1.79,0.81,,,,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,22.462082,47.309296
2022.0,3.0,30.0,21.0,85.5,92.34,32.48,9.84,-0.25,-1.62,0.72,,,,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,22.462082,43.95409
2022.0,3.0,30.0,22.0,142.69,76.44,33.25,11.33,-0.08,-1.45,0.55,,,,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,22.462082,47.353306
2022.0,3.0,30.0,23.0,199.89,60.55,34.7,12.82,0.08,-1.28,0.39,,,,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17,22.462082,49.273937
2020.0,3.0,10.0,0.0,26.67,121.16,12.83,9.65,2.11,-1.96,1.61,,,,0.0,1.0,1.0,6.123233995736766e-17,21.42756,36.41972
2020.0,3.0,10.0,1.0,24.35,155.2,13.63,9.5,1.93,-1.72,1.59,,,,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,20.929749,36.41972
2020.0,3.0,10.0,2.0,22.02,189.24,13.29,9.35,1.76,-1.47,1.57,,,,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,20.929749,36.41972
2020.0,3.0,10.0,3.0,19.7,223.28,13.49,9.19,1.58,-1.23,1.55,,,,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,20.929749,36.692936
2020.0,3.0,10.0,4.0,22.05,167.0,13.22,9.17,0.89,-1.0,1.51,,,,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,25.451996,36.36319
2020.0,3.0,10.0,5.0,24.39,110.72,14.21,9.15,0.2,-0.78,1.47,,,,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,31.617266,36.36319
2020.0,3.0,10.0,6.0,26.74,54.44,13.09,9.13,-0.5,-0.56,1.43,,,,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,39.106354,27.638407
2020.0,3.0,10.0,7.0,25.84,53.32,13.71,9.61,0.18,-0.99,1.47,,,,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,40.774616,24.319857
2020.0,3.0,10.0,8.0,24.94,52.21,13.95,10.1,0.86,-1.41,1.52,,,,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,40.774616,23.88864
2020.0,3.0,10.0,9.0,24.04,51.09,13.98,10.58,1.54,-1.84,1.56,,,,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,40.774616,23.88864
2020.0,3.0,10.0,10.0,24.89,61.55,15.05,10.29,1.09,-1.38,1.88,,,,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,40.774616,23.88864
2020.0,3.0,10.0,11.0,25.75,72.0,15.78,10.01,0.65,-0.92,2.19,,,,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,40.774616,23.88864
2020.0,3.0,10.0,12.0,26.6,82.46,16.92,9.72,0.2,-0.46,2.5,,,,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,40.774616,28.045748
2020.0,3.0,10.0,13.0,20.87,90.49,18.07,9.35,0.79,-0.78,2.32,,,,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,31.263807,43.764297
2020.0,3.0,10.0,14.0,15.13,98.52,18.9,8.97,1.37,-1.11,2.13,,,,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,21.42756,53.739994
2020.0,3.0,10.0,15.0,9.4,106.55,19.76,8.6,1.95,-1.43,1.95,,,,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,21.264956,54.295506
2020.0,3.0,10.0,16.0,7.87,123.25,20.62,9.08,2.2,-1.19,1.9,,,,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,21.42756,53.978596
2020.0,3.0,10.0,17.0,6.35,139.95,20.3,9.57,2.44,-0.95,1.86,,,,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,21.42756,52.412357
2020.0,3.0,10.0,18.0,4.83,156.65,18.01,10.06,2.69,-0.71,1.81,,,,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,21.42756,47.65554
2020.0,3.0,10.0,19.0,17.57,117.13,17.85,10.24,1.51,-0.68,2.08,,,,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,21.42756,46.63432
2020.0,3.0,10.0,20.0,30.31,77.61,19.02,10.42,0.33,-0.65,2.34,,,,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,21.42756,41.97999
2020.0,3.0,10.0,21.0,43.05,38.1,18.73,10.6,-0.85,-0.62,2.61,,,,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,21.42756,41.14451
2020.0,3.0,10.0,22.0,36.25,50.14,19.22,10.7,0.07,-1.06,2.59,,,,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,21.42756,41.14451
2020.0,3.0,10.0,23.0,29.45,62.19,19.65,10.81,0.99,-1.5,2.58,,,,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17,21.42756,38.61298
2020.0,8.0,26.0,0.0,45.01,38.41,30.48,21.35,1.34,-2.34,1.71,,,,0.0,1.0,-0.8660254037844385,-0.5000000000000004,26.036047,22.430634
2020.0,8.0,26.0,1.0,71.24,36.98,29.74,21.74,1.38,-1.94,1.23,,,,0.25881904510252074,0.9659258262890683,-0.8660254037844385,-0.5000000000000004,24.973177,22.51458
2020.0,8.0,26.0,2.0,97.47,35.55,30.01,22.13,1.42,-1.54,0.75,,,,0.49999999999999994,0.8660254037844387,-0.8660254037844385,-0.5000000000000004,24.973177,22.51458
2020.0,8.0,26.0,3.0,123.7,34.12,28.91,22.52,1.46,-1.14,0.27,,,,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004,27.267881,20.526005
2020.0,8.0,26.0,4.0,100.69,28.61,28.74,21.61,1.04,-1.05,0.11,,,,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,29.37323,20.428885
2020.0,8.0,26.0,5.0,77.68,23.1,29.39,20.71,0.63,-0.96,-0.04,,,,0.9659258262890683,0.25881904510252074,-0.8660254037844385,-0.5000000000000004,32.8214,21.962513
2020.0,8.0,26.0,6.0,54.67,17.58,30.26,19.81,0.21,-0.87,-0.19,,,,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,36.94122,20.6582
2020.0,8.0,26.0,7.0,52.65,16.13,30.22,19.47,0.37,-0.79,0.22,,1.86,,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,37.12403,20.6582
2020.0,8.0,26.0,8.0,50.63,14.67,31.08,19.13,0.53,-0.7,0.64,,,,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,37.12403,20.6582
2020.0,8.0,26.0,9.0,48.61,13.21,31.95,18.79,0.69,-0.61,1.05,,,,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,37.12403,20.6582
2020.0,8.0,26.0,10.0,48.23,12.9,31.61,18.91,0.92,-1.09,1.02,,,,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,37.12403,20.6582
2020.0,8.0,26.0,11.0,47.85,12.58,32.33,19.03,1.14,-1.57,0.99,,,,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004,37.12403,20.6582
2020.0,8.0,26.0,12.0,47.46,12.27,31.24,19.15,1.37,-2.05,0.96,,,,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,37.12403,20.847248
2020.0,8.0,26.0,13.0,47.34,12.85,32.27,19.05,1.3,-1.92,1.2,,,,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004,30.336958,23.713234
2020.0,8.0,26.0,14.0,47.23,13.42,31.61,18.94,1.23,-1.79,1.44,,,,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,28.132986,28.221382
2020.0,8.0,26.0,15.0,47.11,14.0,32.02,18.83,1.16,-1.67,1.68,,,,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,26.495865,29.511127
2020.0,8.0,26.0,16.0,48.42,14.19,33.44,18.83,1.6,-1.2,1.76,,,,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,26.495865,29.511127
2020.0,8.0,26.0,17.0,49.74,14.38,33.21,18.84,2.04,-0.73,1.84,,,,-0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,26.495865,29.511127
2020.0,8.0,26.0,18.0,51.05,14.56,33.67,18.84,2.48,-0.26,1.93,,,,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,26.495865,28.535395
2020.0,8.0,26.0,19.0,51.5,15.41,34.84,18.67,2.18,-0.59,1.87,,,,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004,26.495865,26.870996
2020.0,8.0,26.0,20.0,51.95,16.26,36.0,18.5,1.88,-0.92,1.8,,,,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,26.495865,24.846748
2020.0,8.0,26.0,21.0,52.39,17.11,37.01,18.33,1.57,-1.24,1.74,,,,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,26.495865,24.846748
2020.0,8.0,26.0,22.0,51.81,16.54,36.6,17.86,1.45,-1.04,1.46,,,,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004,26.495865,24.532742
2020.0,8.0,26.0,23.0,51.22,15.96,35.06,17.39,1.32,-0.84,1.18,,,,-0.25881904510252157,0.9659258262890681,-0.8660254037844385,-0.5000000000000004,26.11015,23.329987
2024.0,4.0,8.0,0.0,7.66,88.46,10.55,20.93,-1.32,0.14,-2.22,,,,0.0,1.0,0.8660254037844387,-0.4999999999999998,23.659634,39.473183
2024.0,4.0,8.0,1.0,5.36,88.85,10.11,20.42,-0.72,-0.21,-1.87,,,,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998,26.22283,39.473183
2024.0,4.0,8.0,2.0,3.06,89.25,10.2,19.92,-0.12,-0.56,-1.51,,,,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,26.22283,33.675213
2024.0,4.0,8.0,3.0,0.77,89.64,9.27,19.41,0.48,-0.92,-1.16,,,,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998,28.638538,34.69615
2024.0,4.0,8.0,4.0,0.9,85.03,8.89,19.15,0.76,-0.81,-1.46,,,,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,37.899723,34.02976
2024.0,4.0,8.0,5.0,1.03,80.41,8.86,18.89,1.03,-0.7,-1.76,,,,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998,34.868538,20.852638
2024.0,4.0,8.0,6.0,1.17,75.8,7.51,18.63,1.31,-0.59,-2.07,,,,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,30.552485,24.503666
2024.0,4.0,8.0,7.0,0.78,71.2,6.21,18.23,1.13,-0.02,-2.25,,,,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,30.552485,24.503666
2024.0,4.0,8.0,8.0,0.4,66.61,5.38,17.83,0.94,0.55,-2.42,1.45,1.93,0.75,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,30.552485,24.503666
2024.0,4.0,8.0,9.0,0.01,62.01,6.1,17.43,0.75,1.12,-2.6,,,,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,30.552485,24.503666
2024.0,4.0,8.0,10.0,0.37,68.36,7.45,17.35,1.0,1.03,-2.6,,,,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,30.552485,24.503666
2024.0,4.0,8.0,11.0,0.73,74.71,11.08,17.27,1.25,0.94,-2.59,,,,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,30.552485,24.503666
2024.0,4.0,8.0,12.0,1.09,81.06,8.01,17.19,1.5,0.85,-2.59,,,,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,30.552485,24.751665
2024.0,4.0,8.0,13.0,0.78,73.22,6.85,16.74,1.65,0.84,-2.67,,,,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998,34.393837,28.35337
2024.0,4.0,8.0,14.0,0.48,65.39,8.17,16.28,1.8,0.83,-2.76,,,,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,30.87925,46.493855
2024.0,4.0,8.0,15.0,0.17,57.56,7.58,15.83,1.95,0.81,-2.84,,,,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998,26.317574,53.081245
2024.0,4.0,8.0,16.0,7.84,50.2,7.31,15.57,2.05,0.9,-2.21,,,,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,26.317574,58.09746
2024.0,4.0,8.0,17.0,15.5,42.85,6.56,15.31,2.14,1.0,-1.58,,,,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,26.317574,52.29949
2024.0,4.0,8.0,18.0,23.16,35.49,5.56,15.05,2.23,1.09,-0.95,,,,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,26.433407,51.673107
2024.0,4.0,8.0,19.0,15.45,49.4,5.24,15.8,1.75,1.07,-1.63,,,,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998,26.317574,46.27641
2024.0,4.0,8.0,20.0,7.73,63.32,4.56,16.55,1.27,1.05,-2.3,,,,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,24.119452,41.587635
2024.0,4.0,8.0,21.0,0.02,77.23,3.89,17.3,0.79,1.04,-2.98,,,,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998,27.003489,41.281033
2024.0,4.0,8.0,22.0,7.62,74.71,6.1,16.95,0.48,0.83,-2.48,,,,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,24.119452,39.731915
2024.0,4.0,8.0,23.0,15.22,72.19,7.19,16.59,0.16,0.62,-1.98,,,,-0.25881904510252157,0.9659258262890681,0.8660254037844387,-0.4999999999999998,24.119452,40.599537
2024.0,4.0,14.0,0.0,0.01,139.66,28.4,12.26,1.79,0.42,-1.74,,,,0.0,1.0,0.8660254037844387,-0.4999999999999998,29.660532,30.694942
2024.0,4.0,14.0,1.0,0.09,135.55,29.83,11.87,1.85,0.46,-1.95,,,,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998,25.668509,32.846516
2024.0,4.0,14.0,2.0,0.16,131.44,28.94,11.48,1.91,0.49,-2.17,,,,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,25.668509,36.492912
2024.0,4.0,14.0,3.0,0.24,127.33,28.17,11.09,1.98,0.53,-2.38,,,,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998,29.091278,36.492912
2024.0,4.0,14.0,4.0,0.16,126.44,28.95,11.35,1.37,1.08,-2.52,,,,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,37.899723,33.356926
2024.0,4.0,14.0,5.0,0.09,125.54,31.01,11.62,0.76,1.64,-2.65,,,,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998,34.868538,23.353668
2024.0,4.0,14.0,6.0,0.01,124.64,30.75,11.88,0.16,2.19,-2.78,,,,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,30.552485,20.85727
2024.0,4.0,14.0,7.0,0.69,113.29,30.02,12.09,-0.22,2.1,-2.78,,,,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,30.552485,20.85727
2024.0,4.0,14.0,8.0,1.37,101.94,29.83,12.3,-0.6,2.0,-2.79,,,,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,30.552485,20.85727
2024.0,4.0,14.0,9.0,2.05,90.58,28.5,12.51,-0.97,1.91,-2.79,,,,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,30.552485,24.503666
2024.0,4.0,14.0,10.0,1.37,91.0,28.49,12.58,-0.6,2.02,-2.73,,,,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,30.552485,24.503666
2024.0,4.0,14.0,11.0,0.69,91.42,27.51,12.66,-0.22,2.13,-2.67,,,,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,30.552485,24.503666
2024.0,4.0,14.0,12.0,0.01,91.84,30.58,12.74,0.16,2.24,-2.61,,,,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,30.552485,21.105268
2024.0,4.0,14.0,13.0,0.01,97.68,29.61,12.37,0.14,2.1,-2.39,,,,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998,34.393837,29.302755
2024.0,4.0,14.0,14.0,0.02,103.52,29.87,12.01,0.11,1.97,-2.17,,,,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,30.87925,37.19196
2024.0,4.0,14.0,15.0,0.02,109.36,33.9,11.65,0.08,1.83,-1.96,,,,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998,30.76575,35.613674
2024.0,4.0,14.0,16.0,7.31,90.97,31.04,11.43,0.09,0.82,-2.04,,,,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,24.421648,49.532005
2024.0,4.0,14.0,17.0,14.59,72.57,30.11,11.22,0.1,-0.19,-2.12,,,,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,24.421648,48.07428
2024.0,4.0,14.0,18.0,21.88,54.18,29.21,11.01,0.12,-1.2,-2.2,,,,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,26.618885,51.80935
2024.0,4.0,14.0,19.0,14.59,62.12,29.31,10.28,0.65,-1.14,-2.67,,,,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998,26.618885,65.89144
2024.0,4.0,14.0,20.0,7.29,70.05,28.71,9.54,1.18,-1.08,-3.14,,,,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,24.421648,59.338135
2024.0,4.0,14.0,21.0,0.0,77.98,29.99,8.8,1.71,-1.02,-3.61,,,,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998,29.660532,56.33725
2024.0,4.0,14.0,22.0,6.33,74.12,28.99,8.33,1.78,-1.17,-3.13,,,,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,24.421648,58.974457
2024.0,4.0,14.0,23.0,12.65,70.25,29.3,7.86,1.85,-1.31,-2.65,,,,-0.25881904510252157,0.9659258262890681,0.8660254037844387,-0.4999999999999998,24.421648,45.447372
2021.0,4.0,20.0,0.0,156.85,11.75,28.35,9.75,0.96,-2.22,-2.59,,,,0.0,1.0,0.8660254037844387,-0.4999999999999998,27.209625,55.226913
2021.0,4.0,20.0,1.0,164.64,12.45,29.17,10.08,0.94,-1.88,-2.27,,,,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998,26.310587,55.226913
2021.0,4.0,20.0,2.0,172.43,13.14,28.85,10.41,0.92,-1.55,-1.95,,,,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,26.310587,55.226913
2021.0,4.0,20.0,3.0,180.23,13.84,28.97,10.74,0.9,-1.22,-1.62,,,,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998,32.572655,55.226913
2021.0,4.0,20.0,4.0,176.26,12.22,29.14,10.67,0.97,-1.39,-1.79,,,,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,53.73628,52.957172
2021.0,4.0,20.0,5.0,172.3,10.59,29.83,10.61,1.05,-1.56,-1.96,,,,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998,62.09423,40.018417
2021.0,4.0,20.0,6.0,168.34,8.97,29.76,10.55,1.12,-1.73,-2.13,,,,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,75.68957,29.475409
2021.0,4.0,20.0,7.0,166.15,10.03,29.42,10.63,1.6,-1.7,-2.16,,,,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,75.68957,29.475409
2021.0,4.0,20.0,8.0,163.96,11.1,29.8,10.7,2.07,-1.66,-2.2,0.56,0.8,0.71,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,75.68957,29.475409
2021.0,4.0,20.0,9.0,161.77,12.16,29.36,10.78,2.55,-1.62,-2.23,,,,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,75.68957,29.475409
2021.0,4.0,20.0,10.0,157.71,10.73,28.16,10.46,2.69,-1.65,-1.89,,,,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,75.68957,29.475409
2021.0,4.0,20.0,11.0,153.65,9.31,28.59,10.13,2.82,-1.67,-1.55,,,,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,75.68957,29.475409
2021.0,4.0,20.0,12.0,149.59,7.88,28.01,9.8,2.96,-1.69,-1.21,,,,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,75.68957,30.43618
2021.0,4.0,20.0,13.0,148.11,8.36,28.94,9.79,3.37,-1.66,-1.41,,,,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998,55.072536,48.48657
2021.0,4.0,20.0,14.0,146.63,8.84,29.8,9.79,3.78,-1.63,-1.62,,,,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,38.114223,67.10297
2021.0,4.0,20.0,15.0,145.15,9.32,29.59,9.79,4.19,-1.59,-1.82,,,,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998,25.220362,70.38722
2021.0,4.0,20.0,16.0,152.11,9.79,28.16,9.33,3.17,-1.23,-1.75,,,,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,25.220362,70.38722
2021.0,4.0,20.0,17.0,159.07,10.26,28.34,8.88,2.15,-0.87,-1.69,,,,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,26.081566,70.38722
2021.0,4.0,20.0,18.0,166.03,10.73,28.26,8.43,1.13,-0.51,-1.62,,,,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,26.081566,70.38722
2021.0,4.0,20.0,19.0,174.55,13.6,29.25,8.8,0.39,-0.18,-1.66,,,,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998,27.209625,65.31763
2021.0,4.0,20.0,20.0,183.08,16.47,29.77,9.17,-0.36,0.14,-1.7,,,,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,27.209625,60.66959
